      3.70540  1.77242e+09  1.46341e-21  5.44978e-23  3.60749e-20      5.50111     0.616300      46.2008      188.126      95.3153      299.360    -0.143711    -0.669622   -0.0198201    0.0225026    -0.237919     0.153468     0.194364     0.165442     0.412727      46.6616      30.5503      83.0488
      3.64386  1.80741e+09  1.37436e-21  6.15728e-23  3.53908e-20      5.87190     0.457042      44.9332      190.152      97.5961      300.913    -0.150941    -0.651147    0.0245637    0.0127532    -0.230110     0.178297     0.179888     0.146619     0.408392      42.8481      28.9129      80.9585
      3.58427  1.84239e+09  1.17593e-21  6.76814e-23  2.99389e-20      4.74929     0.414646      43.5296      189.110      100.988      300.442    -0.120221    -0.591254    0.0561390    0.0365274    -0.224281     0.192229     0.171587     0.130727     0.375230      44.7475      30.2077      83.5017
      3.52652  1.87737e+09  1.26906e-21  5.95686e-23  2.98020e-20      5.32850     0.438906      43.4256      191.165      97.9727      299.442    -0.140754    -0.616803    0.0160078    0.0184761    -0.239261     0.161530     0.176994     0.135003     0.371109      41.5878      27.6083      76.0169
      3.47052  1.91235e+09  1.38516e-21  5.21052e-23  2.99580e-20      5.74820     0.513067      39.3971      196.947      106.847      309.373    -0.112911    -0.597813    0.0596804    0.0489345    -0.211831     0.193181     0.175689     0.126959     0.360625      41.7007      28.1431      78.0925
      3.41620  1.94732e+09  1.08690e-21  4.51200e-23  2.39811e-20      6.41661     0.468588      36.4170      195.885      113.841      306.878    -0.203036    -0.597114    0.0831175   -0.0236009    -0.229440     0.198445     0.186402     0.116923     0.350260      42.1804      28.5294      88.7141
      3.36347  1.98229e+09  8.06414e-22  2.89895e-23  2.42412e-20      8.72654      1.20896      64.5257      226.358      124.670      346.696    -0.410898    -0.882680    -0.116834    -0.140065    -0.489478    0.0481612     0.266124     0.150040     0.398554      54.9543      31.5805      115.252
      3.31226  2.01726e+09  7.65685e-22  4.36061e-23  2.43783e-20      9.95873     0.834358      146.627      213.706      112.925      334.494    -0.593489    -0.804888    -0.428372   -0.0802739    -0.311809    0.0920399     0.510708     0.481973     0.537626      72.5476      38.0152      126.845
      3.26249  2.05223e+09  2.94684e-22  3.11356e-23  4.45569e-21      3.32916     0.481482      19.1527      223.874      123.855      354.433    -0.419400    -0.662718    -0.213770    0.0606949    -0.204371     0.191009     0.470713     0.387995     0.507924      127.333      42.6376      255.402
      3.21411  2.08719e+09  4.55866e-22  3.38461e-23  7.86350e-21      5.86701     0.629776      37.4510      223.460      121.581      342.765    -0.437372    -0.775951    -0.281700    -0.101685    -0.370183   -0.0323889     0.355279     0.209000     0.451480      68.3614      31.2201      131.179
      3.16705  2.12215e+09  5.26869e-22  2.86437e-23  1.59796e-20      7.44168     0.564628      62.9833      224.910      126.197      341.274    -0.423700    -0.795404    -0.244547   -0.0654717    -0.373733    0.0319288     0.354992     0.258452     0.439215      57.3983      30.7702      116.379
      3.12126  2.15710e+09  7.21502e-22  3.61472e-23  1.54453e-20      6.51569     0.481816      44.6110      224.867      127.017      334.739    -0.216384    -0.679690   -0.0705674    0.0911008    -0.249654     0.184921     0.309993     0.251712     0.412361      54.8192      33.2587      106.144
      3.07667  2.19206e+09  7.09824e-22  3.09983e-23  1.76258e-20      5.98297     0.428650      45.2775      221.498      125.543      342.035    -0.189735    -0.646181  -0.00479784    0.0554914    -0.266102     0.209315     0.247821     0.203360     0.391509      49.7017      30.1364      105.345
      3.03325  2.22701e+09  5.91239e-22  3.54198e-23  1.75150e-20      6.32316     0.441135      53.2970      230.712      124.958      343.785    -0.292653    -0.645217   -0.0623091   -0.0421755    -0.293345     0.131463     0.235790     0.183634     0.361592      49.2160      29.9886      105.456
      2.99094  2.26195e+09  5.92987e-22  3.68803e-23  1.57021e-20      8.25409     0.585819      73.1458      223.101      130.507      348.276    -0.398184    -0.672049    -0.232102    -0.132822    -0.318513    0.0110406     0.271086     0.221634     0.374310      54.3025      29.9139      114.658
      2.94969  2.29689e+09  6.08674e-22  3.71471e-23  1.58025e-20      6.47022     0.416505      64.8320      226.231      126.685      344.062    -0.298663    -0.586268    -0.172838    0.0229387    -0.219751     0.138313     0.323605     0.286465     0.367070      57.3016      33.1470      114.637
      2.90947  2.33183e+09  5.85078e-22  3.52699e-23  9.94202e-21      5.64396     0.436398      30.7773      231.478      133.084      344.236    -0.223497    -0.552069    -0.100408    0.0666633    -0.211205     0.173813     0.295021     0.260133     0.345683      68.1377      33.7255      122.004
      2.87022  2.36677e+09  5.40995e-22  3.02294e-23  1.01430e-20      4.58096     0.321485      28.9739      232.194      127.778      350.736    -0.151718    -0.498839   -0.0150480     0.104375    -0.199829     0.176474     0.240322     0.170801     0.321730      62.7950      32.4426      114.418
      2.83193  2.40170e+09  5.01367e-22  3.13481e-23  1.27375e-20      5.14316     0.397699      40.1813      235.884      133.432      361.213    -0.219899    -0.515428   -0.0743722    0.0259268    -0.234373     0.101221     0.230420     0.154041     0.313001      52.0179      29.2760      103.282
      2.79454  2.43663e+09  5.34699e-22  3.97864e-23  1.15533e-20      4.64255     0.345423      28.6228      238.846      136.452      347.653   -0.0977049    -0.465854    0.0304064     0.125257    -0.178722     0.199098     0.222129     0.151653     0.297710      52.2491      31.5457      98.7828
      2.75803  2.47155e+09  5.42932e-22  3.25970e-23  1.46502e-20      4.32848     0.363369      27.9366      237.290      130.242      353.230    -0.102442    -0.509136    0.0601863    0.0981513    -0.234514     0.197054     0.187402     0.116970     0.281091      47.2321      30.2740      96.0916
      2.72235  2.50647e+09  5.26186e-22  3.04942e-23  1.42740e-20      4.43130     0.410834      31.7901      237.799      131.642      346.966    -0.130336    -0.544033    0.0581363    0.0606785    -0.316083     0.186289     0.168875    0.0981629     0.276618      46.7823      29.2902      104.642
      2.68749  2.54139e+09  5.23829e-22  2.96607e-23  1.40344e-20      4.80927     0.366255      35.5175      238.691      135.950      359.435    -0.131313    -0.551635    0.0770991    0.0648052    -0.282607     0.193468     0.181363    0.0997803     0.283400      47.7834      29.7495      101.418
      2.65341  2.57631e+09  5.03793e-22  2.95237e-23  1.35418e-20      4.14212     0.367769      36.9264      241.330      134.410      365.244    -0.124939    -0.538029     0.101175    0.0722146    -0.263953     0.220545     0.185921     0.104526     0.289058      47.5976      29.7474      99.7370
      2.62008  2.61121e+09  4.64156e-22  2.74711e-23  1.30337e-20      4.08247     0.312677      31.5483      244.948      134.195      359.755   -0.0896514    -0.514269    0.0838160    0.0990980    -0.241067     0.214888     0.187008     0.108749     0.289156      49.6535      30.8471      110.160
