# redshift, time, physical vmax [km/s]
     0.686914  7.58292e+09      234.571      133.270
     0.680983  7.61701e+09      234.659      133.165
     0.675093  7.65109e+09      234.151      133.067
     0.669243  7.68516e+09      234.539      132.968
     0.663432  7.71922e+09      234.480      132.868
     0.657661  7.75328e+09      234.251      132.790
     0.651928  7.78734e+09      234.421      132.716
     0.646234  7.82138e+09      234.360      132.671
     0.640577  7.85542e+09      233.851      132.637
     0.634958  7.88946e+09      234.530      132.650
     0.629375  7.92349e+09      235.290      132.629
     0.623829  7.95751e+09      235.041      132.548
     0.618319  7.99152e+09      235.320      132.470
     0.612845  8.02553e+09      235.199      132.397
     0.607406  8.05954e+09      235.041      132.318
     0.602002  8.09353e+09      234.961      132.232
     0.596632  8.12752e+09      234.900      132.155
     0.591296  8.16151e+09      235.170      132.102
     0.585994  8.19549e+09      235.261      132.040
     0.580725  8.22946e+09      235.240      131.993
     0.575489  8.26343e+09      234.621      131.941
     0.570286  8.29739e+09      235.261      131.887
     0.565115  8.33134e+09      235.029      131.857
     0.559976  8.36529e+09      234.650      131.820
     0.554868  8.39923e+09      234.450      131.772
     0.549791  8.43317e+09      234.770      131.738
     0.544746  8.46710e+09      234.700      131.758
     0.539730  8.50102e+09      235.041      131.762
     0.534745  8.53494e+09      235.061      131.726
     0.529790  8.56885e+09      234.820      131.666
     0.524864  8.60276e+09      235.199      131.594
     0.519968  8.63666e+09      235.050      131.525
     0.515100  8.67055e+09      234.950      131.455
     0.510261  8.70444e+09      234.360      131.388
     0.505451  8.73832e+09      234.650      131.316
     0.500668  8.77220e+09      234.409      131.223
     0.495913  8.80607e+09      234.809      131.129
     0.491186  8.83993e+09      234.900      131.036
     0.486485  8.87379e+09      234.929      130.946
     0.481812  8.90764e+09      234.909      130.854
     0.477165  8.94149e+09      235.211      130.759
     0.472545  8.97533e+09      234.709      130.657
     0.467950  9.00916e+09      234.671      130.562
     0.463382  9.04299e+09      234.539      130.464
     0.458839  9.07681e+09      234.809      130.377
     0.454321  9.11063e+09      235.161      130.312
     0.449828  9.14444e+09      234.580      130.259
     0.445360  9.17825e+09      234.779      130.191
     0.440917  9.21205e+09      234.691      130.122
     0.436498  9.24584e+09      235.150      130.044
     0.432103  9.27963e+09      234.791      129.985
     0.427732  9.31341e+09      235.190      129.919
     0.423384  9.34719e+09      235.111      129.846
     0.419060  9.38096e+09      235.120      129.763
     0.414759  9.41472e+09      234.829      129.677
     0.410481  9.44848e+09      234.650      129.596
     0.406226  9.48224e+09      234.929      129.517
     0.401993  9.51599e+09      234.480      129.437
     0.397782  9.54973e+09      234.600      129.347
     0.393594  9.58347e+09      235.261      129.257
     0.389427  9.61720e+09      235.420      129.169
     0.385282  9.65092e+09      235.211      129.076
     0.381159  9.68464e+09      235.070      128.986
     0.377056  9.71836e+09      235.290      128.894
     0.372975  9.75207e+09      235.311      128.802
     0.368915  9.78577e+09      235.240      128.713
     0.364876  9.81947e+09      234.950      128.625
     0.360856  9.85316e+09      235.199      128.530
     0.356858  9.88685e+09      234.829      128.431
     0.352879  9.92053e+09      235.411      128.347
     0.348920  9.95421e+09      234.920      128.251
     0.344981  9.98788e+09      235.370      128.151
     0.341062  1.00215e+10      235.449      128.060
     0.337162  1.00552e+10      235.460      127.951
     0.333282  1.00889e+10      235.390      127.847
     0.329420  1.01225e+10      235.490      127.742
     0.325577  1.01562e+10      235.431      127.633
     0.321753  1.01898e+10      235.569      127.531
     0.317948  1.02234e+10      235.649      127.422
     0.314161  1.02571e+10      235.220      127.321
     0.310392  1.02907e+10      235.690      127.218
     0.306642  1.03243e+10      235.470      127.113
     0.302909  1.03579e+10      235.420      127.002
     0.299194  1.03915e+10      235.851      126.901
     0.295497  1.04251e+10      235.540      126.801
     0.291817  1.04587e+10      235.919      126.705
     0.288155  1.04923e+10      235.960      126.607
     0.284509  1.05259e+10      235.619      126.500
     0.280881  1.05595e+10      236.071      126.406
     0.277270  1.05931e+10      236.210      126.304
     0.273675  1.06266e+10      236.110      126.202
     0.270097  1.06602e+10      235.801      126.099
     0.266536  1.06938e+10      236.180      125.999
     0.262991  1.07273e+10      236.221      125.900
     0.259462  1.07609e+10      236.409      125.804
     0.255949  1.07944e+10      235.901      125.713
     0.252452  1.08279e+10      236.491      125.633
     0.248971  1.08615e+10      236.139      125.552
     0.245506  1.08950e+10      236.371      125.460
     0.242056  1.09285e+10      236.441      125.382
     0.238622  1.09621e+10      236.350      125.310
     0.235203  1.09956e+10      236.300      125.231
     0.231799  1.10291e+10      236.001      125.130
     0.228410  1.10626e+10      236.189      125.016
     0.225036  1.10961e+10      236.571      124.903
     0.221677  1.11296e+10      236.130      124.806
     0.218333  1.11631e+10      236.271      124.705
     0.215003  1.11966e+10      236.380      124.610
     0.211688  1.12301e+10      237.029      124.517
     0.208387  1.12635e+10      236.811      124.422
     0.205101  1.12970e+10      236.720      124.325
     0.201829  1.13305e+10      237.090      124.227
     0.198570  1.13639e+10      236.929      124.123
     0.195326  1.13974e+10      236.929      124.021
     0.192095  1.14309e+10      236.891      123.924
     0.188878  1.14643e+10      236.729      123.824
     0.185675  1.14977e+10      236.950      123.722
     0.182485  1.15312e+10      236.800      123.624
     0.179309  1.15646e+10      236.879      123.529
     0.176146  1.15981e+10      237.261      123.431
     0.172996  1.16315e+10      237.290      123.327
     0.169860  1.16649e+10      237.179      123.226
     0.166736  1.16983e+10      237.000      123.130
     0.163625  1.17317e+10      237.460      123.037
     0.160527  1.17651e+10      237.261      122.954
     0.157442  1.17985e+10      237.311      122.859
     0.154370  1.18319e+10      237.240      122.764
     0.151310  1.18653e+10      237.011      122.671
     0.148262  1.18987e+10      237.149      122.582
     0.145227  1.19321e+10      237.099      122.493
     0.142204  1.19655e+10      237.481      122.409
     0.139193  1.19989e+10      237.161      122.328
     0.136195  1.20323e+10      236.891      122.257
     0.133208  1.20656e+10      236.741      122.195
     0.130234  1.20990e+10      237.070      122.125
     0.127271  1.21323e+10      237.290      122.051
     0.124320  1.21657e+10      237.499      121.985
     0.121380  1.21991e+10      237.281      121.934
     0.118452  1.22324e+10      237.049      121.871
     0.115536  1.22657e+10      237.569      121.796
     0.112631  1.22991e+10      237.199      121.725
     0.109738  1.23324e+10      237.540      121.652
     0.106856  1.23658e+10      237.440      121.583
     0.103985  1.23991e+10      237.170      121.518
     0.101125  1.24324e+10      237.170      121.470
    0.0982758  1.24657e+10      237.540      121.426
    0.0954379  1.24990e+10      237.270      121.369
    0.0926109  1.25323e+10      237.740      121.310
    0.0897948  1.25656e+10      237.061      121.255
    0.0869893  1.25990e+10      237.381      121.200
    0.0841946  1.26322e+10      237.281      121.150
    0.0814104  1.26655e+10      237.170      121.103
    0.0786368  1.26988e+10      237.851      121.047
    0.0758736  1.27321e+10      237.281      120.989
    0.0731208  1.27654e+10      237.381      120.932
    0.0703784  1.27987e+10      237.390      120.877
    0.0676462  1.28320e+10      237.851      120.818
    0.0649242  1.28652e+10      237.681      120.758
    0.0622123  1.28985e+10      237.701      120.699
    0.0595104  1.29318e+10      237.499      120.642
    0.0568186  1.29650e+10      237.460      120.599
    0.0541367  1.29983e+10      237.901      120.552
    0.0514646  1.30315e+10      237.939      120.510
    0.0488023  1.30648e+10      237.510      120.468
    0.0461498  1.30980e+10      237.560      120.422
    0.0435069  1.31313e+10      237.370      120.373
    0.0408736  1.31645e+10      238.010      120.326
    0.0382499  1.31977e+10      237.619      120.280
    0.0356357  1.32309e+10      237.730      120.225
    0.0330309  1.32642e+10      237.519      120.173
    0.0304355  1.32974e+10      238.030      120.137
    0.0278493  1.33306e+10      237.460      120.112
    0.0252724  1.33638e+10      237.510      120.096
    0.0227048  1.33970e+10      238.001      120.085
    0.0201462  1.34302e+10      237.481      120.050
    0.0175967  1.34634e+10      237.190      120.003
    0.0150563  1.34966e+10      237.590      119.957
    0.0125248  1.35298e+10      237.610      119.909
    0.0100022  1.35630e+10      237.960      119.861
   0.00748853  1.35962e+10      237.740      119.826
   0.00498362  1.36294e+10      238.021      119.785
   0.00248746  1.36626e+10      237.619      119.740
